satellite,instrument,mission,date,downlink_date,path,width,height,bytes,brightness,contrast,status,capture_start,capture_end,time_basis,iso,shutter,exposure_mode,resolution_cmd,other_settings,capture_confidence,capture_source,capture_notes,sha256
YOMOGI,CAM,AFR,2025-01-22,2025-01-23,data/03_yomogi/images/cam/afr_20250122T1518_e8d455e007.jpg,80,45,2605,134.98,23.46,ok,2025-01-22T15:18:13+09:00,2025-01-22T15:21:13+09:00,satlog,auto,auto,auto,sensor 1280x720 (cmd[7]=0x78 bits7-6=01); TMB resize 80x45 (11); RGB (bit3=1),"WB AUTO (cmd[9] high nibble=0); metering spot (cmd[9] bits3-2=01); TMB jpg ratio 1 (cmd[9] bits1-0=00); shoot interval 0 s; shots 7 (cmd[6]=0x07); product=thumbnail JPEG 80x45; source image = AFR grp 0E shot 02; shoot cmd = 59 00 A0 B3 53 0E 07 78 B5 04 00 (timer=cmd[4] min, grp=cmd[5], shots=cmd[6])",high,"original: 03_Operation Log/06_AFR CAM/AFR_0E/AFR_0E_02_20250123.jpg | shoot event: 04_SATLOG/SATLOG_LN5.txt, 103_SATLOG_解析シート_20250123.xlsm; 運用日報_20241223~0131.xlsx (2025-01-22, 2025-01-23) | command spec: 05_software/5_YMG_MISCAM_AKS_AFR_CMD_241004.xlsx (sheets B0, 撮影A3, 撮影B3, (付属))","AFR grp0E B3 shoot (SE Asia); SATLOG EXECUTED 2025-01-22 15:18:13; uplinked pass 13:48 JST, timer 0x53=83 min. Downlinked 2025-01-22/23",e8d455e007ffc56373cb03679ef3eef45f934df2e154ae2fe05ad823fb381853
YOMOGI,CAM,AFR,2025-01-25,2025-01-25,data/03_yomogi/images/cam/afr_20250125T1858_b6885aae60.jpg,80,45,749,0.06,0.24,dark,2025-01-25T18:58:44+09:00,2025-01-25T19:01:44+09:00,satlog,default,default,default,"B0 cmd[7]=0x3F: grp 0, 7 shots, RGB, TMB 80x45 (sensor mode not selectable in B0)","B0 'Africa colour thumbnail' mode; WB/metering/jpg ratio not in command; product=thumbnail JPEG 80x45; source image = AFR grp 00 shot 03; shoot cmd = 59 00 A0 B0 00 00 00 00 00 00 3F (timer=cmd[4] min, grp=cmd[5], shots=cmd[6])",high,"original: 03_Operation Log/06_AFR CAM/AFR_1F/AFR_1F_03_20250125.jpg || 03_Operation Log/06_AFR CAM/AFR_03/AFR_03_01_20250125.jpg | shoot event: 04_SATLOG/SATLOG_LN6.txt; 運用日報_20241223~0131.xlsx (2025-01-25); GDNS_PLAN_051 送信CMD passes 169-170 | command spec: 05_software/5_YMG_MISCAM_AKS_AFR_CMD_241004.xlsx (sheets B0, 撮影A3, 撮影B3, (付属))","AFR grp00 B0 shoot (0x3F: 7 shots RGB TMB 80x45) immediate; SATLOG RECEIVED 18:57:24, EXECUTED 18:58:44; thumbnails 3-5 downlinked in the 20:31 pass (dusk over Japan -> dark frames). AFR_1F_03 (also copied as AFR_03_01_20250125.jpg); downlinked 2025-01-25 20:31 pass (12 packets); dark frame",b6885aae606dd04951ecca28222d621025dd9afaf9c1c64695b73ca50d9138d3
YOMOGI,CAM,AFR,2025-01-25,2025-01-25,data/03_yomogi/images/cam/afr_20250125T1858_c158a98736.jpg,80,45,1115,12.91,44.58,dark,2025-01-25T18:58:44+09:00,2025-01-25T19:01:44+09:00,satlog,default,default,default,"B0 cmd[7]=0x3F: grp 0, 7 shots, RGB, TMB 80x45 (sensor mode not selectable in B0)","B0 'Africa colour thumbnail' mode; WB/metering/jpg ratio not in command; product=thumbnail JPEG 80x45; source image = AFR grp 00 shot 04; shoot cmd = 59 00 A0 B0 00 00 00 00 00 00 3F (timer=cmd[4] min, grp=cmd[5], shots=cmd[6])",high,"original: 03_Operation Log/06_AFR CAM/AFR_00/AFR_04_01_20250125.jpg || 03_Operation Log/06_AFR CAM/AFR_1F/AFR_1F_04_20250125.jpg | shoot event: 04_SATLOG/SATLOG_LN6.txt; 運用日報_20241223~0131.xlsx (2025-01-25); GDNS_PLAN_051 送信CMD passes 169-170 | command spec: 05_software/5_YMG_MISCAM_AKS_AFR_CMD_241004.xlsx (sheets B0, 撮影A3, 撮影B3, (付属))","AFR grp00 B0 shoot (0x3F: 7 shots RGB TMB 80x45) immediate; SATLOG RECEIVED 18:57:24, EXECUTED 18:58:44; thumbnails 3-5 downlinked in the 20:31 pass (dusk over Japan -> dark frames). AFR_1F_04 (also AFR_00/AFR_04_01_20250125.jpg); 18 packets; dark",c158a987366dd9addb83d82b6ae55cbfb4ffd84225dee66c71c4f6f3730f9ad2
YOMOGI,CAM,AFR,2025-01-25,2025-01-25,data/03_yomogi/images/cam/afr_20250125T1858_fd3e2b684c.jpg,80,45,747,0.00,0.00,dark,2025-01-25T18:58:44+09:00,2025-01-25T19:01:44+09:00,satlog,default,default,default,"B0 cmd[7]=0x3F: grp 0, 7 shots, RGB, TMB 80x45 (sensor mode not selectable in B0)","B0 'Africa colour thumbnail' mode; WB/metering/jpg ratio not in command; product=thumbnail JPEG 80x45; source image = AFR grp 00 shot 05; shoot cmd = 59 00 A0 B0 00 00 00 00 00 00 3F (timer=cmd[4] min, grp=cmd[5], shots=cmd[6])",high,"original: 03_Operation Log/06_AFR CAM/AFR_1F/AFR_1F_05_20250125.jpg || 03_Operation Log/06_AFR CAM/AFR_05/AFR_05_01_20250125.jpg | shoot event: 04_SATLOG/SATLOG_LN6.txt; 運用日報_20241223~0131.xlsx (2025-01-25); GDNS_PLAN_051 送信CMD passes 169-170 | command spec: 05_software/5_YMG_MISCAM_AKS_AFR_CMD_241004.xlsx (sheets B0, 撮影A3, 撮影B3, (付属))","AFR grp00 B0 shoot (0x3F: 7 shots RGB TMB 80x45) immediate; SATLOG RECEIVED 18:57:24, EXECUTED 18:58:44; thumbnails 3-5 downlinked in the 20:31 pass (dusk over Japan -> dark frames). AFR_1F_05 (also AFR_05_01_20250125.jpg); 12 packets; dark",fd3e2b684c26851aa4e338815ecbc975939447c305ed81c977e8b80103691314
YOMOGI,CAM,AFR,2025-01-26,2025-01-27,data/03_yomogi/images/cam/afr_20250126T1441_17dc62e91c.jpg,80,45,987,141.97,15.88,ok,2025-01-26T14:41:36+09:00,2025-01-26T14:52:45+09:00,pass+timer,default,default,default,"B0 cmd[7]=0x3F: grp 0, 7 shots, RGB, TMB 80x45 (sensor mode not selectable in B0)","B0 'Africa colour thumbnail' mode; WB/metering/jpg ratio not in command; product=thumbnail JPEG 80x45; source image = AFR grp 00 (operator series 'AFR_11') shot 02; shoot cmd = 59 00 A0 B0 00 00 00 00 00 00 3F (timer=cmd[4] min, grp=cmd[5], shots=cmd[6])",medium,"original: 03_Operation Log/06_AFR CAM/AFR_11/AFR_11_02_20250127.jpg | shoot event: 運用日報_20241223~0131.xlsx (2025-01-25, 2025-01-26, 2025-01-27); GDNS_PLAN_051 送信CMD passes 173-179 | command spec: 05_software/5_YMG_MISCAM_AKS_AFR_CMD_241004.xlsx (sheets B0, 撮影A3, 撮影B3, (付属))","AFR grp00 B0 shoot (0x3F) immediate, uplinked pass 2025-01-26 14:41:36-14:49:45 JST ('AFRカラーサムネ_01'); 運用日報 marks ACK x, but AFR TMB packet counts changed vs the 1/25 shoot, so it executed. Operators labelled this series AFR_11. 'AFR_11' series; downlinked 2025-01-26/27",17dc62e91cbad59af181cc5ee9bb730d5ae6cb5c15761e0f84853a4141b55323
YOMOGI,CAM,AFR,2025-01-26,2025-01-27,data/03_yomogi/images/cam/afr_20250126T1441_27f4348e31.jpg,80,45,1399,203.16,72.39,ok,2025-01-26T14:41:36+09:00,2025-01-26T14:52:45+09:00,pass+timer,default,default,default,"B0 cmd[7]=0x3F: grp 0, 7 shots, RGB, TMB 80x45 (sensor mode not selectable in B0)","B0 'Africa colour thumbnail' mode; WB/metering/jpg ratio not in command; product=thumbnail JPEG 80x45; source image = AFR grp 00 (operator series 'AFR_11') shot 04; shoot cmd = 59 00 A0 B0 00 00 00 00 00 00 3F (timer=cmd[4] min, grp=cmd[5], shots=cmd[6])",medium,"original: 03_Operation Log/06_AFR CAM/AFR_11/AFR_11_04_20250127.jpg | shoot event: 運用日報_20241223~0131.xlsx (2025-01-25, 2025-01-26, 2025-01-27); GDNS_PLAN_051 送信CMD passes 173-179 | command spec: 05_software/5_YMG_MISCAM_AKS_AFR_CMD_241004.xlsx (sheets B0, 撮影A3, 撮影B3, (付属))","AFR grp00 B0 shoot (0x3F) immediate, uplinked pass 2025-01-26 14:41:36-14:49:45 JST ('AFRカラーサムネ_01'); 運用日報 marks ACK x, but AFR TMB packet counts changed vs the 1/25 shoot, so it executed. Operators labelled this series AFR_11. 'AFR_11' series; downlinked 2025-01-26/27",27f4348e311444321bfa9f1f4f04240f4df06bf9a505f2d31cf472b55fefde29
YOMOGI,CAM,AFR,2025-01-26,2025-01-27,data/03_yomogi/images/cam/afr_20250126T1441_649a901691.jpg,80,45,1013,37.79,69.16,ok,2025-01-26T14:41:36+09:00,2025-01-26T14:52:45+09:00,pass+timer,default,default,default,"B0 cmd[7]=0x3F: grp 0, 7 shots, RGB, TMB 80x45 (sensor mode not selectable in B0)","B0 'Africa colour thumbnail' mode; WB/metering/jpg ratio not in command; product=thumbnail JPEG 80x45; source image = AFR grp 00 (operator series 'AFR_11') shot 06; shoot cmd = 59 00 A0 B0 00 00 00 00 00 00 3F (timer=cmd[4] min, grp=cmd[5], shots=cmd[6])",medium,"original: 03_Operation Log/06_AFR CAM/AFR_11/AFR_11_06_20250127.jpg | shoot event: 運用日報_20241223~0131.xlsx (2025-01-25, 2025-01-26, 2025-01-27); GDNS_PLAN_051 送信CMD passes 173-179 | command spec: 05_software/5_YMG_MISCAM_AKS_AFR_CMD_241004.xlsx (sheets B0, 撮影A3, 撮影B3, (付属))","AFR grp00 B0 shoot (0x3F) immediate, uplinked pass 2025-01-26 14:41:36-14:49:45 JST ('AFRカラーサムネ_01'); 運用日報 marks ACK x, but AFR TMB packet counts changed vs the 1/25 shoot, so it executed. Operators labelled this series AFR_11. 'AFR_11' series; downlinked 2025-01-26/27",649a901691f36e417d8a8de329f94fbc83b23a985c299b08a6a6cd08b1fa42ec
YOMOGI,CAM,AFR,2025-01-26,2025-01-27,data/03_yomogi/images/cam/afr_20250126T1441_98d01446f8.jpg,80,45,1027,229.17,12.26,ok,2025-01-26T14:41:36+09:00,2025-01-26T14:52:45+09:00,pass+timer,default,default,default,"B0 cmd[7]=0x3F: grp 0, 7 shots, RGB, TMB 80x45 (sensor mode not selectable in B0)","B0 'Africa colour thumbnail' mode; WB/metering/jpg ratio not in command; product=thumbnail JPEG 80x45; source image = AFR grp 00 (operator series 'AFR_11') shot 03; shoot cmd = 59 00 A0 B0 00 00 00 00 00 00 3F (timer=cmd[4] min, grp=cmd[5], shots=cmd[6])",medium,"original: 03_Operation Log/06_AFR CAM/AFR_11/AFR_11_03_20250127.jpg | shoot event: 運用日報_20241223~0131.xlsx (2025-01-25, 2025-01-26, 2025-01-27); GDNS_PLAN_051 送信CMD passes 173-179 | command spec: 05_software/5_YMG_MISCAM_AKS_AFR_CMD_241004.xlsx (sheets B0, 撮影A3, 撮影B3, (付属))","AFR grp00 B0 shoot (0x3F) immediate, uplinked pass 2025-01-26 14:41:36-14:49:45 JST ('AFRカラーサムネ_01'); 運用日報 marks ACK x, but AFR TMB packet counts changed vs the 1/25 shoot, so it executed. Operators labelled this series AFR_11. 'AFR_11' series; downlinked 2025-01-26/27",98d01446f8abc949e70d115626ea340186435577115ed21d1cb8f7f4e18a6fbb
YOMOGI,CAM,AKS,2025-01-26,2025-01-27,data/03_yomogi/images/cam/aks_20250126T1551_e819720bed.jpg,80,45,2181,49.33,15.14,ok,2025-01-26T15:51:36+09:00,2025-01-26T16:02:45+09:00,pass+timer,auto,auto,auto,sensor 1280x720 (cmd[7]=0x78 bits7-6=01); TMB resize 80x45 (11); RGB (bit3=1),"WB AUTO (cmd[9] high nibble=0); metering spot (cmd[9] bits3-2=01); TMB jpg ratio 1 (cmd[9] bits1-0=00); shoot interval 0 s; shots 7 (cmd[6]=0x07); product=thumbnail JPEG 80x45; source image = AKS grp 05 shot 01; shoot cmd = 59 00 A0 A3 46 05 07 78 B5 04 00 (timer=cmd[4] min, grp=cmd[5], shots=cmd[6])",low,"original: 03_Operation Log/05_AKS CAM/AKS_05/AKS_05_01_20250127_2.jpg || 03_Operation Log/06_AFR CAM/AFR_11/AFR_11_1_20250127.jpg | shoot event: 運用日報_20241223~0131.xlsx (2025-01-26, 2025-01-27); GDNS_PLAN_051 送信CMD pass 173 | command spec: 05_software/5_YMG_MISCAM_AKS_AFR_CMD_241004.xlsx (sheets B0, 撮影A3, 撮影B3, (付属))","AKS grp05 A3 shoot (target Madagascar); uplinked pass 2025-01-26 14:41:36-14:49:45 JST, timer 0x46=70 min (log label says 80); ACK ok; no SATLOG coverage. Stored as AFR_11_1_20250127.jpg AND AKS_05/AKS_05_01_20250127_2.jpg; 2181 B = same packet count as AKS_05_01 (8e58f43782); no AFR shot-1 downlink occurred 1/26-27 -> content is most likely AKS grp05 shot01 (mislabelled as AFR)",e819720bed2e5d9e7e653e1870849c9952e631caa50ea19627fb50ab04037c5b
YOMOGI,CAM,AFR,2025-01-26,2025-01-27,data/03_yomogi/images/cam/afr_20250126T1441_fea4e48bef.jpg,80,45,1442,134.05,44.77,ok,2025-01-26T14:41:36+09:00,2025-01-26T14:52:45+09:00,pass+timer,default,default,default,"B0 cmd[7]=0x3F: grp 0, 7 shots, RGB, TMB 80x45 (sensor mode not selectable in B0)","B0 'Africa colour thumbnail' mode; WB/metering/jpg ratio not in command; product=thumbnail JPEG 80x45; source image = AFR grp 00 (operator series 'AFR_11') shot 05; shoot cmd = 59 00 A0 B0 00 00 00 00 00 00 3F (timer=cmd[4] min, grp=cmd[5], shots=cmd[6])",medium,"original: 03_Operation Log/06_AFR CAM/AFR_00/AFR_00_05_20250127.jpg || 03_Operation Log/06_AFR CAM/AFR_11/AFR_11_05_20250127.jpg | shoot event: 運用日報_20241223~0131.xlsx (2025-01-25, 2025-01-26, 2025-01-27); GDNS_PLAN_051 送信CMD passes 173-179 | command spec: 05_software/5_YMG_MISCAM_AKS_AFR_CMD_241004.xlsx (sheets B0, 撮影A3, 撮影B3, (付属))","AFR grp00 B0 shoot (0x3F) immediate, uplinked pass 2025-01-26 14:41:36-14:49:45 JST ('AFRカラーサムネ_01'); 運用日報 marks ACK x, but AFR TMB packet counts changed vs the 1/25 shoot, so it executed. Operators labelled this series AFR_11. 'AFR_11' series; downlinked 2025-01-26/27",fea4e48befd9856167d0c8b100df6b757425270995e2aad124d20623f10e16d2
YOMOGI,CAM,AFR,2025-01-28,2025-01-31,data/03_yomogi/images/cam/afr_20250128T2016_18d87e57c2.jpg,1280,720,16586,56.85,63.37,ok,2025-01-28T20:16:05+09:00,2025-01-28T20:29:15+09:00,pass+timer,default,default,default,"B0 cmd[7]=0xD5: grp bits=3, 2 shots, RGB, TMB 1280x720 (alt. 0xFD: 7 shots RGB 1280x720)","B0 mode; WB/metering/jpg ratio not in command; product=thumbnail JPEG 1280x720; source image = AFR grp 00 shot 01; shoot cmd = 59 00 A0 B0 44 00 00 00 00 00 D5 (timer=cmd[4] min, grp=cmd[5], shots=cmd[6])",medium,"original: 03_Operation Log/06_AFR CAM/AFR_00/AFR_00_01_20250131.jpg | shoot event: 運用日報_20241223~0131.xlsx (2025-01-28, 2025-01-30); GDNS_PLAN_051 送信CMD passes 185, 189; AFR_CAM sheet | command spec: 05_software/5_YMG_MISCAM_AKS_AFR_CMD_241004.xlsx (sheets B0, 撮影A3, 撮影B3, (付属))","AFR B0 shoot (cmd[7]=0xD5: 2 shots RGB TMB 1280x720), uplinked pass 2025-01-28 19:08:05-19:18:15 JST, timer 0x44=68 min, ACK ok. Alternative source: B0 0xFD (7 shots RGB 1280x720) uplinked 12:40:23 + 80 min = 14:00-14:13 JST. Downlinked 2025-01-30 17:07 pass ('AFR1枚目', 271 packets = 16.5 kB); latest 1280x720 B0 shoot before it (see alternative in event note)",18d87e57c29db6594a3d0bffaecccf3adaa454077cbd136e5bcf81264c35005f
YOMOGI,CAM,AFR,2025-02-02,2025-02-03,data/03_yomogi/images/cam/afr_20250202T1234_7556b2d7a5.jpg,1280,720,51946,128.21,68.30,ok,2025-02-02T12:34:53+09:00,2025-02-02T12:36:53+09:00,satlog,default,default,default,"B0 cmd[7]=0x0D: grp 0, 1 shot, RGB, TMB 1280x720","B0 mode; WB/metering/jpg ratio not in command; product=thumbnail JPEG 1280x720; source image = AFR grp 00 shot 01; shoot cmd = 59 00 A0 B0 00 00 00 00 00 00 0D (timer=cmd[4] min, grp=cmd[5], shots=cmd[6])",high,"original: 03_Operation Log/06_AFR CAM/AFR_00/AFR_00_01_20250203.jpg | shoot event: 04_SATLOG/SATLOG_LN7.txt; 04_運用日報/運用日報_20250201~.xlsx (2025-02-02, 2025-02-03) | command spec: 05_software/5_YMG_MISCAM_AKS_AFR_CMD_241004.xlsx (sheets B0, 撮影A3, 撮影B3, (付属))","AFR grp00 B0 shoot (0x0D: 1 shot RGB TMB 1280x720) immediate; SATLOG RECEIVED 12:33:30, EXECUTED 12:34:53. Downlinked 2025-02-02 17:16 pass onward (697 packets)",7556b2d7a5d59bbb99447ae5b11aced3faf96e05502ac433227530b553782a28
YOMOGI,CAM,AFR,2025-02-03,2025-02-06,data/03_yomogi/images/cam/afr_20250203T2033_ae88dce99a.jpg,1280,720,67562,150.35,65.05,ok,2025-02-03T20:33:40+09:00,2025-02-03T20:45:41+09:00,pass+timer,default,default,default,"B0 cmd[7]=0x0D: grp 0, 1 shot, RGB, TMB 1280x720","B0 mode; WB/metering/jpg ratio not in command; product=thumbnail JPEG 1280x720; source image = AFR grp 00 shot 01; shoot cmd = 59 00 A0 B0 A3 00 00 00 00 00 0D (timer=cmd[4] min, grp=cmd[5], shots=cmd[6])",medium,"original: 03_Operation Log/06_AFR CAM/AFR_00/20250206.jpg || 03_Operation Log/06_AFR CAM/AFR_03/20250214.jpg | shoot event: 運用日報_20250201~.xlsx (2025-02-03, 2025-02-04, 2025-02-05, 2025-02-06); GDNS_PLAN_051 AFR_CAM sheet (header sizes 67502/72369 B) | command spec: 05_software/5_YMG_MISCAM_AKS_AFR_CMD_241004.xlsx (sheets B0, 撮影A3, 撮影B3, (付属))","AFR grp00 B0 shoot (0x0D: 1 shot RGB TMB 1280x720), uplinked pass 2025-02-03 17:50:40-17:59:41 JST, timer 0xA3=163 min, ACK/data ok; shot 1 (67502 B per header) downlinked 2/4-2/6. Also stored as AFR_03/20250214.jpg; downlinked 2025-02-04 16:48 - 02-06 (1107 packets, header size 67502 B)",ae88dce99aede865d7102db581f4a96e740ed8165fc149a83bde26ad58f913e6
YOMOGI,CAM,AFR,2025-01-18,unknown,data/03_yomogi/images/cam/afr_20250118T2041_1238ea097a.jpg,80,45,3032,203.89,24.06,ok,2025-01-18T20:41:46+09:00,2025-01-18T20:46:08+09:00,satlog,auto,auto,auto,sensor 1280x720 (cmd[7]=0x78 bits7-6=01); TMB resize 80x45 (11); RGB (bit3=1),"WB AUTO (cmd[9] high nibble=0); metering spot (cmd[9] bits3-2=01); TMB jpg ratio 1 (cmd[9] bits1-0=00); shoot interval 0 s; shots 7 (cmd[6]=0x07); product=thumbnail JPEG 80x45; source image = AFR grp 0D shot 06; shoot cmd = 59 00 A0 B3 4B 0D 07 78 B5 04 00 (timer=cmd[4] min, grp=cmd[5], shots=cmd[6])",high,"original: 03_Operation Log/06_AFR CAM/AFR_0F/AFR_0D_06.jpg || 03_Operation Log/06_AFR CAM/AFR_0D/AFR_0D_06.jpg | shoot event: 04_SATLOG/SATLOG_LN5.txt; 運用日報_20241223~0131.xlsx (2025-01-18, 2025-01-21) | command spec: 05_software/5_YMG_MISCAM_AKS_AFR_CMD_241004.xlsx (sheets B0, 撮影A3, 撮影B3, (付属))","AFR grp0D B3 shoot (Middle East); SATLOG EXECUTED 20:41:46 and 20:43:08 (received twice); uplinked pass 19:20 JST, timer 0x4B=75 min. AFR_0D_06 (also in AFR_0F folder); downlinked 2025-01-21",1238ea097a0ea6dbafb6386bd4e2cf7392037f64499cf3bb18a9be73f63106ce
YOMOGI,CAM,AFR,2024-12-12,unknown,data/03_yomogi/images/cam/afr_20241212T0522_2f57b71e6f.png,128,72,9971,93.74,44.74,ok,2024-12-12T05:22:57+09:00,2024-12-12T05:25:57+09:00,derived:satlog,auto,auto,auto,sensor 1920x1080 (cmd[7]=0xB0 bits7-6=10); TMB resize 80x45 (bits5-4=11); GRAY (bit3=0),"WB AUTO (cmd[9] high nibble=0); metering spot (cmd[9] bits3-2=01); TMB jpg ratio 1 (cmd[9] bits1-0=00); shoot interval 0 s; shots 7 (cmd[6]=0x07); product=crop PNG (B1 cell 97A8); source image = AFR grp 02 shot 02; shoot cmd = 59 00 A0 B3 11 02 07 B0 B5 04 00 (timer=cmd[4] min, grp=cmd[5], shots=cmd[6])",high,"original: 03_Operation Log/06_AFR CAM/AFR_02/AFR_02_02_b.png | shoot event: 04_SATLOG/satlog_0-10日目.txt; 初期運用_20241210-1215.xlsx (20241212, 20241214) | command spec: 05_software/5_YMG_MISCAM_AKS_AFR_CMD_241004.xlsx (sheets B0, 撮影A3, 撮影B3, (付属))","AFR grp02 B3 shoot; SATLOG EXECUTED 2024-12-12 05:22:57 (uplinked pass 05:02 JST, timer 0x11=17 min). B1 crop of grp02 shot02, crop executed 2024-12-14 15:01:55 (SATLOG); downlinked 2024-12-15; variant 'AFR_02_02_b'",2f57b71e6fd9048360cdc3ac2c360d4289c92d8a0dec4945c6837e949fec7681
YOMOGI,CAM,AFR,2024-12-10,unknown,data/03_yomogi/images/cam/afr_20241210T0720_61a051a709.png,128,72,9476,183.11,8.34,low_contrast,2024-12-10T07:20:13+09:00,2024-12-10T07:23:13+09:00,derived:satlog,auto,auto,auto,sensor 1920x1080 (cmd[7]=0xB0 bits7-6=10); TMB resize 80x45 (bits5-4=11); GRAY (bit3=0),"WB AUTO (cmd[9] high nibble=0); metering spot (cmd[9] bits3-2=01); TMB jpg ratio 1 (cmd[9] bits1-0=00); shoot interval 0 s; shots 7 (cmd[6]=0x07); product=crop PNG (B1 cell 7788); source image = AFR grp 01 shot 01; shoot cmd = 59 00 A0 B3 25 01 07 B0 B5 04 00 (timer=cmd[4] min, grp=cmd[5], shots=cmd[6])",high,"original: 03_Operation Log/06_AFR CAM/AFR_01/AFR_01_01_7788.png | shoot event: 04_SATLOG/satlog_0-10日目.txt; 初期運用_20241210-1215.xlsx (20241210) | command spec: 05_software/5_YMG_MISCAM_AKS_AFR_CMD_241004.xlsx (sheets B0, 撮影A3, 撮影B3, (付属))","AFR grp01 B3 shoot; SATLOG EXECUTED 2024-12-10 07:20:13 (uplinked pass 06:39 JST, timer 0x25=37 min). B1 crop cmd 59 00 A0 B1 0F 01 01 01 00 77 88, executed 2024-12-10 13:23:53 (SATLOG); downlinked 2024-12-10 14:46 pass",61a051a7095d7741ec9edc8bb31656cf9d3bb2f7ee498f5da4fe78aadc654228
YOMOGI,CAM,AFR,2024-12-12,unknown,data/03_yomogi/images/cam/afr_20241212T0522_66aeeff72d.png,128,72,12242,112.26,9.48,low_contrast,2024-12-12T05:22:57+09:00,2024-12-12T05:25:57+09:00,derived:satlog,auto,auto,auto,sensor 1920x1080 (cmd[7]=0xB0 bits7-6=10); TMB resize 80x45 (bits5-4=11); GRAY (bit3=0),"WB AUTO (cmd[9] high nibble=0); metering spot (cmd[9] bits3-2=01); TMB jpg ratio 1 (cmd[9] bits1-0=00); shoot interval 0 s; shots 7 (cmd[6]=0x07); product=crop PNG (B1 cell 97A8); source image = AFR grp 02 shot 02; shoot cmd = 59 00 A0 B3 11 02 07 B0 B5 04 00 (timer=cmd[4] min, grp=cmd[5], shots=cmd[6])",high,"original: 03_Operation Log/06_AFR CAM/AFR_02/AFR_02_02_97A8.png | shoot event: 04_SATLOG/satlog_0-10日目.txt; 初期運用_20241210-1215.xlsx (20241212, 20241214) | command spec: 05_software/5_YMG_MISCAM_AKS_AFR_CMD_241004.xlsx (sheets B0, 撮影A3, 撮影B3, (付属))","AFR grp02 B3 shoot; SATLOG EXECUTED 2024-12-12 05:22:57 (uplinked pass 05:02 JST, timer 0x11=17 min). B1 crop executed 2024-12-14 15:01:55 (SATLOG); downlinked 2024-12-15",66aeeff72ddfb8d7f7682366164a93b6b6af5d23cf6d57646353a499ee0b5eb2
YOMOGI,CAM,AFR,2024-12-10,unknown,data/03_yomogi/images/cam/afr_20241210T0720_68ee9174f5.png,128,72,10810,105.61,3.84,low_contrast,2024-12-10T07:20:13+09:00,2024-12-10T07:23:13+09:00,derived:satlog,auto,auto,auto,sensor 1920x1080 (cmd[7]=0xB0 bits7-6=10); TMB resize 80x45 (bits5-4=11); GRAY (bit3=0),"WB AUTO (cmd[9] high nibble=0); metering spot (cmd[9] bits3-2=01); TMB jpg ratio 1 (cmd[9] bits1-0=00); shoot interval 0 s; shots 7 (cmd[6]=0x07); product=crop PNG (B1 cell CBDC); source image = AFR grp 01 shot 01; shoot cmd = 59 00 A0 B3 25 01 07 B0 B5 04 00 (timer=cmd[4] min, grp=cmd[5], shots=cmd[6])",high,"original: 03_Operation Log/06_AFR CAM/AFR_01/AFR_01_01_CBDC.png | shoot event: 04_SATLOG/satlog_0-10日目.txt; 初期運用_20241210-1215.xlsx (20241210) | command spec: 05_software/5_YMG_MISCAM_AKS_AFR_CMD_241004.xlsx (sheets B0, 撮影A3, 撮影B3, (付属))","AFR grp01 B3 shoot; SATLOG EXECUTED 2024-12-10 07:20:13 (uplinked pass 06:39 JST, timer 0x25=37 min). B1 crop CBDC executed 2024-12-11 11:11:08/11:12:10 (SATLOG); downlinked 2024-12-11..14",68ee9174f504448c2e575a0c98a510139e3d031839abcc33b370b2b9be781f63
YOMOGI,CAM,AFR,2024-12-12,unknown,data/03_yomogi/images/cam/afr_20241212T0522_76c37cffd8.jpg,80,45,2430,125.34,30.49,ok,2024-12-12T05:22:57+09:00,2024-12-12T05:25:57+09:00,satlog,auto,auto,auto,sensor 1920x1080 (cmd[7]=0xB0 bits7-6=10); TMB resize 80x45 (bits5-4=11); GRAY (bit3=0),"WB AUTO (cmd[9] high nibble=0); metering spot (cmd[9] bits3-2=01); TMB jpg ratio 1 (cmd[9] bits1-0=00); shoot interval 0 s; shots 7 (cmd[6]=0x07); product=thumbnail JPEG 80x45; source image = AFR grp 02 shot 02; shoot cmd = 59 00 A0 B3 11 02 07 B0 B5 04 00 (timer=cmd[4] min, grp=cmd[5], shots=cmd[6])",high,"original: 03_Operation Log/06_AFR CAM/AFR_02/AFR_02_02.jpg | shoot event: 04_SATLOG/satlog_0-10日目.txt; 初期運用_20241210-1215.xlsx (20241212, 20241214) | command spec: 05_software/5_YMG_MISCAM_AKS_AFR_CMD_241004.xlsx (sheets B0, 撮影A3, 撮影B3, (付属))","AFR grp02 B3 shoot; SATLOG EXECUTED 2024-12-12 05:22:57 (uplinked pass 05:02 JST, timer 0x11=17 min). AFR_02_02_TMB downlinked 2024-12-14 (39 packets)",76c37cffd8720d622283eff1462b9cfdaff8c15069c28e3677f0cdd292635afa
